,address,balance,current_balance,perc_remains,ens
171,0x3a72d635aadeee4382349db98a1813a4cfeb3df1,199999.99999999997,0.99895,0.0004994750000000001,
172,0xce26f9a5305f8381094354dbfc92664e84f902b5,230.2,230.2,100.0,
173,0xd283b8edb10a25528a4404de1c65e7410dbcaa67,12000.0,1.9746793204890773,0.016455661004075643,
174,0xa7859fc07f756ea7dcebbccd42f05817582d973f,10000.0,0.0,0.0,
175,0xb28181a458a440f1c6bb1de8400281a3148f4c35,376.0,0.0,0.0,
176,0x27b1694eafa165ebd7cc7bc99e74814a951419dc,800.0,0.000255905318206,3.198816477575e-05,
177,0x66cc8ab23c00d1b82acd7d73f38c99e0d05a4fa6,100.0,0.0,0.0,
178,0x926082cb7eed4b1993ad245a477267e1c33cd568,374.3,374.3,100.0,
179,0x4a47fc3e177f567a1e3893e000e36bba23520ab8,2000.0,0.99916,0.049958,
180,0x594a76f06935388dde5e234696a0668bc20d2ddc,2800.0,0.005404734765499064,0.00019302624162496654,
181,0xe91fa0badaddb9a97e88d3f4db7c55d6bb7430fe,376.0,0.000397376,0.00010568510638297872,
182,0x574de1b3f38d915846ae3718564a5ada20c2f3ed,4000.0,0.07871728195630934,0.0019679320489077333,
183,0x5816c2687777b6d7d2a2432d59a41fa059e3a406,133700.0,0.0,0.0,
184,0xb50955aa6e341571986608bdc891c2139f540cdf,1970.0,0.004016539489077336,0.00020388525325265667,
185,0x6d44974a31d187eda16ddd47b9c7ec5002d61fbe,940.0,0.0,0.0,
186,0x80abec5aa36e5c9d098f1b942881bd5acac6963d,2000.0,0.07467932048907734,0.003733966024453867,
187,0x294f494b3f2e143c2ffc9738cbfd9501850b874e,2240.0,0.0,0.0,
188,0xbca3ffd4683fba0ad3bbc90734b611da9cfb457e,200.0,0.0,0.0,
189,0x5992624c54cdec60a5ae938033af8be0c50cbb0a,3621.678,0.7629646220891132,0.02106660564768909,
190,0x6560941328ff587cbc56c38c78238a7bb5f442f6,744.9,0.001312,0.00017613102429856357,
191,0x74b7e0228baed65957aebb4d916d333aae164f0e,2000.0,2710.6760985645205,135.53380492822603,
192,0x8516fcaf77c893970fcd1a958ba9a00e49044019,196.279,0.2283586409781547,0.11634389872485325,
193,0xb992a967308c02b98af91ee760fd3b6b4824ab0e,2000.0,2e-08,1e-09,
194,0x30bb4357cd6910c86d2238bf727cbe8156680e62,100.014,0.0,0.0,
195,0xb8cc0f060aad92d4eb8b36b3b95ce9e90eb383d7,150000.0,0.0,0.0,
196,0x28d4ebf41e3d3c451e943bdd7e1f175fae932a3d,6000.0,0.9484941609781546,0.015808236016302577,
197,0x8c83d424a3cf24d51f01923dd54a18d6b6fede7b,4000.0,3849.999832,96.2499958,
198,0x7efc90766a00bc52372cac97fabd8a3c831f8ecd,158.0,155.89989474499998,98.67081945886075,
199,0x7c2b9603884a4f2e464eceb97d17938d828bc02c,3000.0,0.0,0.0,
200,0x9d250ae4f110d71cafc7b0adb52e8d9acb6679b8,9840.0,0.9746793204890773,0.009905277647246722,
201,0x61b3df2e9e9fd968131f1e88f0a0eb5bd765464d,4000.0,2e-08,5e-10,
202,0x9ae13bd882f2576575921a94974cbea861ba0d35,3160.0,5e-05,1.5822784810126583e-06,
203,0x3d09688d93ad07f3abe68c722723cd680990435e,29999.948,0.000194000000093,6.46667787867499e-07,
204,0x5e58e255fc19870a04305ff2a04631f2ff294bb1,17.6,17.6,100.0,
205,0xbcaed0acb6a76f113f7c613555a2c3b0f5bf34a5,193.6,1e-09,5.165289256198347e-10,
206,0x159adce27aa10b47236429a34a5ac42cad5b6416,31867.951,2.37e-07,7.436938760198295e-10,
207,0xe834c64318205ca7dd4a21abcb08266cb21ff02c,999.999,15.0,1.5000015000015001,
208,0x7b6a84718dd86e63338429ac811d7c8a860f21f1,1790.0,0.0,0.0,
209,0x2118c116ab0cdf6fd11d54a4309307b477c3fc0f,10000.0,0.0,0.0,
210,0x34a901a69f036bcf9f7843c0ba01b426e8c3dc2b,4000.0,998.796913,24.969922825,
211,0xc7d44fe32c7f8cd5f1a97427b6cd3afc9e45023e,1580.0,0.07339660244538669,0.004645354585151056,
212,0xc6045b3c350b4ce9ca0c6b754fb41a69b97e9900,925.0,1.9493586409781547,0.21074147470034107,
213,0xcf5a6f9df75579c644f794711215b30d77a0ce40,2000.0,0.0,0.0,
214,0xe2904b1aefa056398b6234cb35811288d736db67,40.0,0.00064,0.0016000000000000003,
215,0x7101bd799e411cde14bdfac25b067ac890eab8e8,1450.054,0.0,0.0,
216,0xcc45fb3a555bad807b388a0357c855205f7c75e8,865.0,0.0,0.0,
217,0xff0c3c7798e8733dd2668152891bab80a8be955c,80.22,0.0,0.0,
218,0x3536453322c1466cb905af5c335ca8db74bff1e6,447.0,0.0,0.0,
219,0x08cac8952641d8fc526ec1ab4f2df826a5e7710f,300.0,0.0,0.0,
220,0x0d8aab8f74ea862cdf766805009d3f3e42d8d00b,5820.0,5699.79470485,97.9346169218213,
221,0x8908760cd39b9c1e8184e6a752ee888e3f0b7045,6000.0,0.00148,2.4666666666666665e-05,
222,0x8156360bbd370961ceca6b6691d75006ad204cf2,40000.0,0.0,0.0,
223,0xa304588f0d850cd8d38f76e9e83c1bf63e333ede,39.8,0.0,0.0,
224,0x14c63ba2dcb1dd4df33ddab11c4f0007fa96a62d,15500.000000000002,0.024842761467232008,0.00016027588043375488,
225,0xa009bf076f1ba3fa57d2a7217218bed5565a7a7a,1000.0,0.9493586409781546,0.09493586409781546,
226,0x1c89060f987c518fa079ec2c0a5ebfa30f5d20f7,38000.00000000001,0.071145505255907,0.00018722501383133417,
227,0x8895eb726226edc3f78cc6a515077b3296fdb95e,3940.0,3940.0,100.0,
228,0x7919e7627f9b7d54ea3b14bb4dd4649f4f39dee0,1670.0,1000.0,59.88023952095808,
229,0xb3c65b845aba6cd816fbaae983e0e46c82aa8622,1000.0,0.0,0.0,
230,0xeff51d72adfae143edf3a42b1aec55a2ccdd0b90,300.0,1e-08,3.3333333333333334e-09,
231,0x05bb64a916be66f460f5e3b64332110d209e19ae,4200.0,1.446e-14,3.4428571428571426e-16,
232,0xd5b117ec116eb846418961eb7edb629cd0dd697f,3000.0,5.73e-05,1.91e-06,
